response	celltype	term	estimate	statistic	p.value
cg22803724	CD4.	disease	0.00253259330182018	0.532139297205711	0.594811078826653
cg22803724	CD8.	disease	-0.000584205989931429	-0.241747609367563	0.809051865596193
cg22803724	mono	disease	0.0017540822953018	1.03003087002991	0.303378043503468
cg22803724	Bcells	disease	0.000377922024446406	0.268543215375601	0.788366290926458
cg22803724	NK	disease	0.00137928040785646	0.427933642159643	0.668840961589713
cg22803724	Nue	disease	0.000486511787241566	0.0334310390967541	0.973341105130647
cg22803724	Eos	disease	8.21165444236337e-05	0.112165177293453	0.910727015064187
cg22803724	NA	sexF	-0.0601241369227337	-2.75952498134129	0.00595133808204124
cg22803724	NA	age	0.000390888420463988	0.465868606883332	0.641465378022041
cg22803724	NA	smoking_current	-0.0359566111644602	-1.40712113758277	0.159868711189372
cg22803724	NA	smoking_ex	-0.0265774473171372	-1.06084565356199	0.289153457322122
cg22803724	NA	smoking_occasional	0.00943383511812731	0.261320018856253	0.793928380114202
cg15553397	CD4.	1	0.628387929869184	7.12707735894271	2.70301488999855e-12
cg15553397	CD8.	1	0.628387929869184	6.81055606267492	2.19567856810819e-11
cg15553397	mono	1	0.515749035538892	2.84273288342019	0.00461152832021251
cg15553397	Bcells	1	-0.0227356521987344	-0.134844003787106	0.892776449831751
cg15553397	NK	1	0.513854735158979	5.21468008099947	2.46919369361068e-07
cg15553397	Nue	1	0.24113918566608	10.933485602585	1.10674976816838e-25
cg15553397	Eos	1	0.430414733483732	2.30480268837732	0.02148802287883
cg15553397	CD4.	disease	0.00891918710722503	1.68481256799621	0.0925040239547191
cg15553397	CD8.	disease	0.00510125060952711	1.1176538881164	0.264127129678622
cg15553397	mono	disease	0.00704530847410896	2.95548088970808	0.00323467853071332
cg15553397	Bcells	disease	0.00177131178364483	0.610285120641745	0.541885930600917
cg15553397	NK	disease	0.00479009319832249	1.16701030055192	0.243633499950861
cg15553397	Nue	disease	0.0167294952699301	1.58864042859822	0.112627115049647
cg15553397	Eos	disease	7.07319210285773e-06	0.0033882068812408	0.997297645190611
cg15553397	NA	sexF	-0.0115481829533243	-1.20593009973421	0.228282543761127
cg15553397	NA	age	0.00089632362750667	2.42798254214125	0.015453059180019
cg15553397	NA	smoking_current	0.043950326804809	3.91227246117866	0.000101042584811142
cg15553397	NA	smoking_ex	0.010489235776689	0.952441163734198	0.341226780350838
cg15553397	NA	smoking_occasional	-0.0030010419052189	-0.189135182042854	0.850045817571808
